DATE,OPEN,HIGH,LOW,CLOSE
20110525,0.794,0.158,0.058,-0.574
20110526,0.105,0.629,0.841,1.466
20110527,0.158,0.261,0.005,-0.42
20110530,-0.316,-0.575,-0.422,-0.178
20110531,0.105,1.715,0.417,1.966
20110601,2.24,0.257,1.78,0.267
20110602,-1.872,-1.554,-1.565,-1.708
20110603,0.262,0.261,-0.21,-0.66
20110606,-0.947,-1.152,-1.433,-1.185
20110607,-0.956,-0.422,0.048,0.665
20110608,0.532,0.053,0.379,0.069
20110609,-0.053,0.137,-0.213,0.187
20110610,1.193,1.624,1.219,0.498
20110613,-1.32,-1.708,-1.118,-0.699
20110614,0.393,1.051,0.531,1.048
20110615,1.524,0.308,0.849,0.277
20110616,-1.101,-1.053,-1.157,-1.718
20110617,-0.38,-0.481,-1.01,-0.638
20110620,-0.669,-0.27,0.29,0.031
20110621,0.319,0.425,0.395,1.12
20110622,1.33,2.028,1.655,1.779
20110623,0.209,0,0.21,-0.34
20110624,0.678,0.414,0.579,0.851
20110627,0,-0.574,-0.417,-1.043
20110628,0.498,0.729,0.677,0.735
20110629,1.1,0.91,1.033,1.525
20110630,0.764,0.567,0.563,0.192
20110701,0.304,0.461,0.662,0.528
20110704,1.057,1.055,0.909,0.978
20110705,-0.15,-0.1,0.05,0.074
20110706,0.2,0.897,0.251,1.097
20110707,0.549,0.198,0.55,-0.113
20110708,1.285,0.887,0.992,0.659
20110711,-1.136,-0.788,-0.694,-0.675
20110712,-1.25,-1.444,-1.553,-1.436
20110713,-0.454,0.1,-0.207,0.374
20110714,0.353,0.25,0.056,-0.272
20110715,0,-0.2,0.348,0.385
20110719,0.03,-0.401,-0.404,-0.853
20110720,0.872,1.001,1.062,1.168
20110721,0.1,-0.105,-0.15,0.045
20110722,0.874,1.194,1.097,1.209
20110725,-0.327,-0.593,-0.397,-0.814
20110726,-0.05,0.425,0.03,0.474
20110727,-0.268,-0.792,-0.299,-0.502
20110728,-1.251,-1.15,-1.661,-1.462
20110729,-0.606,-0.302,-0.305,-0.692
20110801,0.556,1.303,1.008,1.333
20110802,-0.556,-1.606,-1.008,-1.216
20110803,-1.996,-1.993,-2.213,-2.13
20110804,0.103,0.822,0.052,0.228
20110805,-4.209,-4.385,-3.753,-3.791
20110808,-1.356,-1.455,-2.239,-2.2
20110809,-4.409,-2.757,-4.519,-1.697
20110810,4.464,2.207,4.132,1.048
20110811,-3.668,-1.979,-2.249,-0.63
20110812,2.791,1.102,1.189,-0.203
20110815,0,0.335,1.17,1.359
20110816,0.549,0.383,0.497,0.231
20110817,-1.046,-0.735,-0.775,-0.552
20110818,-0.044,-0.392,-0.859,-1.261
20110819,-3.469,-2.854,-2.553,-2.542
20110822,-0.46,-0.171,-0.982,-1.05
20110823,0.058,-0.4,0.174,1.208
20110824,1.258,0.854,-0.174,-1.075
20110825,-0.513,0.34,1.383,1.525
20110826,-0.114,-0.541,-0.006,0.289
20110829,0.581,1.396,0.132,0.607
20110830,1.825,0.804,2.183,1.152
20110831,-0.268,-0.323,-0.37,0.015
20110901,0.836,1.44,1.039,1.172
20110902,-0.334,-0.939,-0.994,-1.222
20110905,-1.673,-1.894,-1.732,-1.875
20110906,-1.713,-1.539,-1.984,-2.232
20110907,0.632,0.755,1.331,1.992
20110908,1.421,1.173,0.664,0.338
20110909,-1.044,-0.752,-0.343,-0.633
20110912,-2.775,-2.646,-2.435,-2.339
20110913,0.643,0.639,0.41,0.943
20110914,0.465,0.405,-0.645,-1.144
20110915,0.521,0.288,1.576,1.749
20110916,1.545,1.944,1.666,2.228
20110920,-0.627,-1.142,-0.801,-1.625
20110921,-0.309,0.114,0.057,0.228
20110922,-0.898,-1.498,-1.947,-2.091
20110926,-1.11,-1.004,-2.198,-2.198
20110927,-0.602,0.621,1.418,2.777
20110928,1.305,0.644,1.368,0.066
20110929,-0.937,0.467,-1.105,0.988
20110930,2.161,0.571,1.774,-0.011
20111003,-1.689,-2.059,-2.314,-1.795
20111004,-1.666,-1.252,-1.147,-1.051
20111005,0.769,0.357,-0.194,-0.869
20111006,-0.326,0.525,1.438,1.645
20111007,1.517,1.369,1.472,0.976
20111011,1.62,1.636,1.574,1.934
20111012,-0.159,-0.494,-0.416,-0.397
20111013,1.289,1.035,1.364,0.961
20111014,-0.567,-0.751,-0.855,-0.857
20111017,1.116,1.399,1.397,1.494
20111018,-1.391,-1.557,-1.469,-1.563
20111019,0.564,0.654,0.206,0.35
20111020,-0.851,-1.115,-0.84,-1.036
20111021,-0.627,-0.38,-0.23,-0.038
20111024,0.985,1.639,1.261,1.884
20111025,1.151,0.295,-0.076,-0.928
20111026,-2.196,-0.81,-1.297,-0.158
20111027,1.21,1.441,1.027,2.015
20111028,3.136,1.775,3.06,1.379
20111031,-0.53,0.723,-0.163,-0.688
20111101,-1.458,-2.281,-1.759,-1.715
20111102,-1.828,-2.56,-2.19,-2.233
20111104,0.473,1.081,1.021,1.846
20111107,0.12,-0.4,0.139,-0.391
20111108,-0.314,-0.086,-1.119,-1.281
20111109,-0.226,-0.103,0.402,1.148
20111110,-1.47,-1.875,-2.074,-2.951
20111111,-0.599,-0.393,-0.175,0.161
20111114,0.994,1.031,1.284,1.043
20111115,-0.981,-0.824,-0.792,-0.721
20111116,-0.003,-0.194,-0.805,-0.926
20111117,-1.472,-0.889,-0.701,0.194
20111118,-0.568,-1.101,-0.485,-1.243
20111121,-0.3,-0.277,-0.188,-0.319
20111122,-1.026,-0.302,-0.999,-0.402
20111124,-0.905,-1.659,-1.262,-1.815
20111125,-0.628,-0.162,-0.265,-0.063
20111128,1.606,1.481,1.512,1.55
20111129,1.215,1.855,1.104,2.271
20111130,0.437,-0.502,0.123,-0.511
20111201,2.043,2.558,2.543,1.911
20111202,0.256,-0.117,0.173,0.538
20111205,1.093,0.7,0.882,0.602
20111206,-0.609,-0.379,-1.125,-1.399
20111207,-0.183,0.67,0.502,1.7
20111208,0.407,-0.471,0.127,-0.662
20111209,-1.664,-1.299,-1.426,-1.49
20111212,1.533,1.226,1.521,1.365
20111213,-1.367,-1.02,-1.336,-1.174
20111214,-0.255,-0.627,-0.381,-0.395
20111215,-0.763,-1.003,-1.33,-1.678
20111216,-0.389,-0.262,0.2,0.29
20111219,-0.63,-0.813,-1.425,-1.265
20111220,-0.544,-0.12,0.548,0.485
20111221,1.488,1.381,1.47,1.471
20111222,-0.156,-0.408,-0.677,-0.769
20111226,0.885,0.943,1.108,0.998
20111227,-0.725,-0.687,-0.578,-0.458
20111228,-0.2,-0.019,-0.162,-0.201
20111229,-0.695,-0.614,-1.004,-0.294
20111230,0.8,0.599,1.011,0.67
20120104,1.35,1.48,1.558,1.231
20120105,-0.397,-0.729,-0.774,-0.838
20120106,-0.314,-0.355,-1.574,-1.165
20120110,-0.78,-0.453,0.667,0.38
20120111,0.213,0.155,0.248,0.304
20120112,-0.212,-0.437,-0.783,-0.74
20120113,0.568,0.979,1.17,1.355
20120116,-0.726,-1.182,-1.266,-1.442
20120117,0.123,0.78,0.728,1.045
20120118,0.452,1.407,0.39,0.989
20120119,1.623,0.848,1.767,1.037
20120120,1.781,1.403,1.485,1.456
20120123,0.031,0.044,0.22,-0.005
20120124,0.7,0.338,0.274,0.221
20120125,0.302,0.976,0.541,1.113
20120126,0.547,-0.191,0.213,-0.386
20120127,-0.445,-0.097,-0.272,-0.093
20120130,-0.535,-0.604,-0.417,-0.546
20120131,-0.254,0.048,0.028,0.108
20120201,0.087,-0.072,0.039,0.083
20120202,0.863,0.71,0.784,0.758
20120203,-0.182,-0.176,-0.263,-0.507
20120206,1.021,0.805,1.025,1.095
20120207,-0.402,-0.234,-0.334,-0.131
20120208,0.758,0.971,0.78,1.094
20120209,0.27,0.032,-0.155,-0.148
20120210,0.16,-0.017,0.048,-0.614
20120213,-0.629,0.072,0.015,0.58
20120214,0.275,0.537,0.27,0.586
20120215,1.439,2.636,1.493,2.275
20120216,1.347,-0.058,1.163,-0.24
20120217,1.492,1.346,1.668,1.569
20120220,1.723,1.204,0.992,1.07
20120221,-0.793,-0.339,-0.236,-0.233
20120222,0.011,0.493,0.023,0.957
20120223,0.947,0.478,0.75,0.434
20120224,0.471,0.39,0.655,0.538
20120227,1.36,0.916,0.542,-0.14
20120228,-1.649,-0.14,-1.039,0.915
20120229,2.115,1.469,1.845,0.007
20120301,-0.003,-0.007,-0.415,-0.163
20120302,0.263,-0.63,0.652,0.715
20120305,-0.41,-0.118,-0.572,-0.806
20120306,-0.538,-0.607,-0.736,-0.631
20120307,-2.035,-1.342,-0.981,-0.641
20120308,1.729,1.711,1.566,1.994
20120309,2.411,2.414,1.989,1.632
20120312,1.052,0.139,0.372,-0.402
20120313,-0.95,-0.096,-0.016,0.093
20120314,1.43,1.033,1.627,1.518
20120315,0.508,0.424,0.269,0.721
20120316,-0.048,-0.101,0.124,0.065
20120319,0.398,0.238,0.439,0.12
20120321,-0.494,-0.4,-0.6,-0.549
20120322,-0.454,0.048,-0.213,0.402
20120323,-0.401,-1.04,-0.53,-1.148
20120326,0.252,0.241,0.167,0.068
20120327,1.117,1.959,1.351,2.337
20120328,0.006,-0.561,-0.276,-0.71
20120329,-0.185,-0.499,-0.391,-0.668
20120330,-0.452,-0.355,-0.513,-0.309
20120402,0.717,0.781,0.761,0.261
20120403,-0.786,-1.048,-0.684,-0.59
20120404,-0.361,-0.247,-2.226,-2.319
20120405,-3.118,-2.545,-1.305,-0.535
20120406,-0.28,-0.684,-0.347,-0.814
20120409,-1.504,-1.255,-1.29,-1.478
20120410,0.189,0.312,-0.269,-0.086
20120411,-1.947,-1.675,-1.287,-0.835
20120412,0.928,0.559,0.651,0.696
20120413,1.33,1.552,1.622,1.181
20120416,-0.946,-1.637,-1.463,-1.752
20120417,-0.49,-0.138,-0.097,-0.063
20120418,1.239,1.699,1.459,2.117
20120419,-0.163,-0.673,-0.297,-0.819
20120420,-0.039,-0.386,-0.347,-0.282
20120423,0.253,0.649,-0.123,-0.201
20120424,-1.396,-1.384,-1.031,-0.78
20120425,1.18,0.755,1.126,0.977
20120426,0.362,0.502,0.011,0.009
20120427,-0.509,0.629,-0.71,-0.429
20120501,-0.974,-2.29,-1.392,-1.801
20120502,-0.782,-0.575,0.126,0.313
20120507,-2.148,-2.271,-2.553,-2.823
20120508,-0.083,0.012,0.552,0.683
20120509,-0.85,-1,-1.521,-1.499
20120510,-1.097,-0.443,-0.392,-0.392
20120511,0.068,-0.276,-0.46,-0.627
20120514,-0.369,-0.216,0.036,0.229
20120515,-0.842,-1.117,-1.226,-0.818
20120516,-0.507,-0.528,-0.94,-1.125
20120517,-0.864,0.015,0.11,0.853
20120518,-0.707,-1.697,-2.046,-3.034
20120521,-1.264,-0.682,0.238,0.262
20120522,1.196,0.738,0.946,1.099
20120523,-0.074,-0.29,-1.762,-1.998
20120524,-2.054,-1.355,-0.494,0.079
20120525,0.919,0.221,0.637,0.198
20120528,-0.138,0.089,0.21,0.149
20120529,-0.459,0.377,-0.605,0.741
20120530,0.842,-0.004,0.606,-0.276
20120531,-1.614,-1.325,-1.337,-1.053
20120601,-0.403,-0.649,-0.387,-1.207
20120604,-2.232,-2.193,-2.203,-1.728
20120605,0.631,1.016,0.822,1.036
20120606,1.162,1.9,1.263,1.792
20120607,2.471,1.149,2.2,1.237
20120608,-0.342,-0.416,-2.026,-2.111
20120611,0.027,0.624,1.967,1.939
20120612,-1.561,-1.043,-1.667,-1.028
20120613,0.925,0.466,1.195,0.597
20120614,-0.306,-0.276,-0.388,-0.221
20120615,0.899,0.384,0.372,0.005
20120618,1.328,1.626,1.839,1.755
20120619,-0.353,-0.614,-0.932,-0.75
20120620,0.531,0.658,0.929,1.108
20120621,0.627,1.005,0.91,0.817
20120622,-0.691,-0.324,-0.674,-0.292
20120625,1.188,0.085,-0.062,-0.727
20120626,-1.899,-1.426,-1.234,-0.812
20120627,0.071,0.204,0.257,0.765
20120628,1.581,1.714,1.882,1.632
20120629,-0.052,1.814,-0.026,1.484
20120702,3.264,0.658,2.248,-0.037
20120703,-0.995,-0.235,0.104,0.699
20120704,1.17,0.589,0.911,0.414
20120705,-0.453,-0.06,-0.29,-0.268
20120706,-0.284,-0.533,-1.016,-0.652
20120709,-1.443,-1.415,-0.953,-1.383
20120710,-0.011,0.14,-0.408,-0.441
20120711,-1.161,-1.302,-0.659,-0.076
20120712,0.456,0.133,-1.005,-1.491
20120713,-1.8,-1.177,-0.164,0.047
20120717,0.454,0.567,0.187,0.353
20120718,0.629,-0.077,0.039,-0.323
20120719,-0.013,0.382,0.641,0.785
20120720,-0.104,-0.495,-1.244,-1.439
20120723,-2.345,-2.138,-1.893,-1.881
20120724,-0.987,-1.036,-0.638,-0.238
20120725,-1.029,-0.99,-1.409,-1.45
20120726,-0.033,0.177,0.365,0.919
20120727,1.641,1.417,1.946,1.453
20120730,1.296,1.093,0.777,0.8
20120731,-0.671,0.799,-0.046,0.688
20120801,0.245,-0.9,-0.083,-0.614
20120802,0.242,0.591,0.666,0.131
20120803,-1.201,-1.631,-1.426,-1.14
20120806,1.666,2.157,1.897,1.981
20120807,0.355,0.69,0.41,0.879
20120808,1.991,1.694,1.591,0.88
20120809,-0.209,0.466,0.119,1.091
20120810,0.687,-0.556,-0.056,-0.975
20120813,-0.677,-0.545,0.117,-0.071
20120814,0.473,0.725,0.34,0.502
20120815,0.521,-0.119,-0.358,-0.054
20120816,0.076,1.482,1.087,1.862
20120817,1.693,0.957,1.484,0.764
20120820,0.897,0.449,0.59,0.094
20120821,-0.405,-0.284,-0.052,-0.155
20120822,-0.158,-0.367,-0.779,-0.275
20120823,-0.768,0.343,-0.138,0.507
20120824,-0.118,-1.135,-0.185,-1.177
20120827,0.774,0.656,0.431,0.161
20120828,-0.021,-0.108,-1.061,-0.575
20120829,-1.02,-0.732,0.498,0.403
20120830,0.18,-0.131,-0.818,-0.953
20120831,-1.897,-1.423,-1.352,-1.614
20120903,-0.622,-0.455,-0.755,-0.636
20120904,-0.552,-1.005,-0.505,-0.095
20120905,-0.358,-0.514,-0.568,-1.096
20120906,-0.759,-0.713,-0.39,0.009
20120907,1.497,1.988,1.814,2.177
20120910,0.36,0.033,0.384,-0.026
20120911,-0.474,-0.684,-0.78,-0.701
20120912,0.18,1.642,0.595,1.718
20120913,1.382,0.692,1.243,0.392
20120914,1.639,1.878,1.662,1.809
20120918,0.631,-0.14,0.426,-0.39
20120919,0.12,1.171,0.221,1.182
20120920,0.084,-0.789,-0.676,-1.586
20120921,-0.666,-0.612,0.272,0.253
20120924,-0.462,-0.738,-0.803,-0.448
20120925,-0.441,0.226,-0.083,0.245
20120926,-0.997,-1.557,-1.447,-2.054
20120927,-0.96,-0.139,-0.563,0.484
20120928,1.461,0.332,-0.059,-0.895
20121001,-1.928,-1.793,-0.907,-0.834
20121002,0.128,0.158,0.179,-0.119
20121003,-0.546,-0.415,-0.516,-0.447
20121004,0.055,0.67,0.1,0.885
20121005,0.762,0.161,0.769,0.438
20121009,-0.316,-0.446,-0.458,-1.063
20121010,-1.967,-2.057,-2.16,-1.997
20121011,-1.584,-0.617,-0.744,-0.577
20121012,1.087,0.148,0.017,-0.148
20121015,-1.05,-0.291,-0.329,0.512
20121016,1.41,1.304,1.7,1.428
20121017,1.593,1.473,1.438,1.202
20121018,1.236,1.741,1.344,1.982
20121019,0.645,0.273,0.71,0.22
20121022,-0.78,0.162,-0.815,0.089
20121023,2.135,0.486,1.152,0.039
20121024,-1.889,-0.351,-0.829,-0.667
20121025,0.624,0.149,0.509,1.121
20121026,1.186,0.202,-0.098,-1.358
20121029,-1.112,-0.992,-0.266,-0.042
20121030,-0.19,0.109,-0.759,-0.983
20121031,-0.344,-0.114,0.715,0.971
20121101,0.231,-0.106,-0.382,0.208
20121102,1.307,1.067,1.787,1.16
20121105,-0.536,-0.356,-0.519,-0.485
20121106,-0.125,-0.553,-0.303,-0.359
20121107,0.455,0.466,-0.37,-0.025
20121108,-1.812,-1.576,-1.274,-1.524
20121109,-1.428,-1.266,-0.935,-0.904
20121112,-0.475,-0.576,-0.609,-0.931
20121113,0.106,-0.062,-0.659,-0.178
20121114,-0.579,-0.495,0.394,0.042
20121115,0.502,1.706,0.355,1.886
20121116,2.21,2.269,2.435,2.178
20121119,2.694,1.659,2.628,1.42
20121120,0.623,0.189,-0.064,-0.115
20121121,0.166,0.522,0.348,0.87
20121122,1.322,1.266,1.554,1.552
20121126,1.38,1.285,0.901,0.236
20121127,-1.008,-0.404,-0.196,0.365
20121128,0.046,-0.447,-0.666,-1.227
20121129,-0.055,0.047,0.451,0.989
20121130,0.813,0.855,0.319,0.479
20121203,0.395,0.346,0.778,0.129
20121204,-0.688,-0.723,-0.503,-0.272
20121205,-0.413,0.618,-0.309,0.385
20121206,1.642,0.52,1.338,0.803
20121207,0.12,0.076,0.198,-0.186
20121210,0.39,0.122,-0.05,0.067
20121211,-0.774,-0.526,-0.31,-0.088
20121212,1.001,0.753,0.819,0.588
20121213,0.777,1.66,1.107,1.669
20121214,0.231,0.089,0.157,-0.053
20121217,1.961,1.297,1.421,0.933
20121218,-0.474,0.643,0.229,0.953
20121219,1.777,1.919,1.692,2.364
20121220,0.673,-0.125,0.116,-1.199
20121221,0.519,0.269,-1.045,-0.994
20121225,-0.526,-0.549,1.063,1.399
20121226,0.384,1.091,0.764,1.479
20121227,1.606,1.417,1.78,0.901
20121228,1.073,0.55,0.832,0.697
20130104,1.886,2.84,2.168,2.779
20130107,1.304,0.088,-0.118,-0.837
20130108,-1.874,-1.326,-1.2,-0.862
20130109,-1.323,0.175,-0.621,0.669
20130110,2.181,0.614,2.103,0.698
20130111,1.41,1.341,1.202,1.388
20130115,1.184,1.119,0.959,0.715
20130116,-0.997,-1.341,-2.429,-2.595
20130117,-1.355,-1.038,-1.506,0.087
20130118,1.222,2.022,3.338,2.822
20130121,1.376,0.258,-0.366,-1.529
20130122,-1.625,-0.753,-1.241,-0.352
20130123,-1.776,-1.824,-1.215,-2.104
20130124,-1.28,-0.266,-0.438,1.269
20130125,3.355,2.708,3.296,2.838
20130128,1.886,0.695,0.309,-0.941
20130129,-2.316,-0.595,-0.679,0.391
20130130,1.504,1.599,1.428,2.25
20130131,1.307,0.282,0.932,0.222
20130201,1.224,0.826,1.214,0.472
20130204,0.538,0.423,0.47,0.615
20130205,-1.332,-1.021,-1.329,-1.914
20130206,1.177,2.89,1.662,3.704
20130207,1.498,-0.45,0.564,-0.935
20130208,-2.004,-1.293,-1.424,-1.812
20130212,1.48,1.414,1.847,1.918
20130213,-0.115,-0.836,-1.302,-1.041
20130214,-0.534,-0.077,0.417,0.495
20130215,-0.304,-0.84,-1.6,-1.187
20130218,0.701,1.62,2.179,2.073
20130219,0.161,-0.285,0.244,-0.312
20130220,1.308,0.852,0.91,0.84
20130221,-0.707,-0.596,-1.217,-1.397
20130222,-1.466,-0.451,-1.122,0.677
20130225,2.858,2.359,3.399,2.4
20130226,-0.998,-1.227,-1.633,-2.287
20130227,-0.272,-0.877,-1.068,-1.279
20130228,-0.191,1.254,1.224,2.677
20130301,0.595,0.731,0.631,0.406
20130304,1.993,1.017,1.29,0.395
20130305,0.317,0.1,0.454,0.267
20130306,0.667,1.302,1.165,2.107
20130307,1.897,1.131,1.204,0.3
20130308,0.243,1.758,0.992,2.602
20130311,2.428,0.975,1.935,0.531
20130312,0.569,0.467,0.114,-0.278
20130313,-1.469,-0.988,-0.654,-0.612
20130314,0.65,0.455,0.116,1.15
20130315,0.852,1.324,1.506,1.441
20130318,-0.583,-1.506,-1.735,-2.747
20130319,0.324,0.949,1.466,2.006
20130321,1.491,1.266,1.48,1.334
20130322,-0.745,-1.019,-1.986,-2.38
20130325,0.073,0.576,1.143,1.671
20130326,-0.367,-0.432,-0.196,-0.598
20130327,0.119,-0.302,-0.11,0.178
20130328,-0.156,-0.316,-1.262,-1.271
20130329,-0.415,-0.297,0.271,0.501
20130401,-0.276,-0.332,-1.527,-2.143
20130402,-2.619,-2.266,-2.734,-1.09
20130403,0.501,2.083,2.479,2.945
20130404,0.627,2.179,-0.216,2.179
20130405,5.527,4.572,6.065,1.564
20130408,1.554,-0.003,1.923,2.759
20130409,1.717,0.8,0.545,-0.002
20130410,-0.995,-0.047,0.194,0.723
20130411,2.011,1.667,1.557,1.945
20130412,0.913,0.141,0.14,-0.474
20130415,-1.653,-1.186,-1.088,-1.566
20130416,-2.442,-0.719,-1.93,-0.409
20130417,2.327,0.638,2.388,1.214
20130418,-0.438,-0.148,-0.889,-1.224
20130419,-0.029,-0.292,-0.106,0.727
20130422,2.005,2.025,2.564,1.874
20130423,0.062,-0.193,-0.177,-0.286
20130424,1.041,1.882,1.333,2.293
20130425,1.452,0.94,1.026,0.595
20130426,0.656,0.069,0.175,-0.302
20130430,-0.892,-0.623,-0.532,-0.168
20130501,-0.123,-0.377,0.024,-0.445
20130502,-0.802,-0.466,-1.051,-0.766
20130507,1.682,2.973,2.275,3.489
20130508,1.678,1.572,1.67,0.741
20130509,1.196,-0.08,0.033,-0.662
20130510,0.571,1.563,1.644,2.89
20130513,2.125,1.439,2.065,1.189
20130514,0.426,-0.062,0.186,-0.161
20130515,0.939,1.797,1.355,2.262
20130516,1.22,0.31,-0.515,-0.39
20130517,-1.461,0.011,0.153,0.669
20130520,2.214,1.47,2.279,1.46
20130521,0.027,0.043,0.122,0.131
20130522,1.146,2.047,1.096,1.588
20130523,1.92,1.491,-6.344,-7.597
20130524,-6.62,-6.044,-3.531,0.883
20130527,-2.46,-4.262,0.328,-3.268
20130528,-3.039,0.129,-0.599,1.19
20130529,3.861,0.778,2.128,0.101
20130530,-2.938,-2.895,-4.95,-5.285
20130531,-1.928,-1.296,0.923,1.356
20130603,-1.849,-2.574,-3.115,-3.793
20130604,-2.729,0.349,-1.526,2.03
20130605,2.842,0.741,-0.382,-3.909
20130606,-4.844,-3.51,-1.153,-0.855
20130607,-1.708,-1.005,-2.47,-0.205
20130610,3.37,3.066,4.619,4.826
20130611,2.724,0.517,1.172,-1.465
20130612,-3.137,-1.869,-2.299,-0.213
20130613,-0.38,-2.142,-4.552,-6.561
20130614,-2.872,-1.152,1.705,1.919
20130617,-0.669,1.022,-0.631,2.695
20130618,3.366,0.813,2.9,-0.198
20130619,1.661,1.189,1.449,1.813
20130620,-0.997,-0.799,-1.083,-1.757
20130621,-2.426,1.052,-2.055,1.643
20130624,4.807,0.716,2.515,-1.273
20130625,-2.535,-1.435,-2.079,-0.718
20130626,0.542,-0.341,0.534,-1.049
20130627,-1.409,0.18,0.366,2.914
20130628,3.151,3.794,3.67,3.45
20130701,2.675,1.002,1.545,1.273
20130702,1.605,1.688,2.446,1.762
20130703,1.286,0.467,0.614,-0.307
20130704,-1.278,-0.508,-0.156,-0.261
20130705,1.284,1.528,1.332,2.055
20130708,2.376,1.303,-0.284,-1.412
20130709,-1.359,-0.171,0.542,2.544
20130710,1.178,0.568,0.714,-0.39
20130711,-1.319,-0.404,-0.087,0.388
20130712,1.391,0.533,0.99,0.232
20130716,0.824,0.442,0.922,0.638
20130717,-0.709,-0.162,-0.623,0.109
20130718,1.053,1.445,1.269,1.315
20130719,1.79,0.843,-1.597,-1.487
20130722,-0.942,-1.233,0.698,0.466
20130723,-1.464,0.339,0.239,0.819
20130724,1.122,-0.462,0.559,-0.32
20130725,0.187,-0.021,-0.668,-1.149
20130726,-2.804,-2.56,-2.923,-3.018
20130729,-3.117,-2.981,-3.265,-3.374
20130730,-1.925,-0.319,-0.347,1.516
20130731,0.726,-0.529,0.223,-1.463
20130801,-0.431,1.219,0.01,2.439
20130802,3.621,3.234,3.608,3.234
20130805,0.979,-0.66,0.554,-1.449
20130806,-0.568,0.209,-1.372,0.998
20130807,-0.572,-1.655,-1.484,-4.083
20130808,-2.696,-0.947,-1.96,-1.6
20130809,-0.772,-1.988,-0.213,0.071
20130812,-1.502,-0.701,-0.721,-0.706
20130813,1.669,1.512,1.909,2.538
20130814,1.74,1.312,0.421,1.312
20130815,-0.656,-0.492,-0.263,-2.138
20130816,-2.287,-1.743,-1.31,-0.751
20130819,1.008,0.135,0.422,0.788
20130820,-0.269,-0.204,-1.532,-2.665
20130821,-1.49,-1.69,-0.997,0.208
20130822,-0.877,-0.391,-0.088,-0.442
20130823,2.006,2.405,2.511,2.186
20130826,0.995,-0.241,0.084,-0.178
20130827,-1.231,-0.457,-0.515,-0.691
20130828,-1.988,-2.115,-2.464,-1.517
20130829,0.734,0.526,1.331,0.905
20130830,1.412,1.129,-0.217,-0.528
20130902,-1.001,-0.018,0.536,1.365
20130903,2.285,2.646,2.513,2.944
20130904,0.916,0.56,0.688,0.538
20130905,1.892,0.706,0.991,0.078
20130906,-0.367,-0.406,-1.057,-1.461
20130909,0.377,1.075,2.026,2.454
20130910,1.244,1.327,1.261,1.524
20130911,1.339,0.825,0.877,0.012
20130912,-0.788,-0.731,-0.704,-0.262
20130913,-0.566,-0.107,-0.62,0.121
20130917,0.975,0.239,0.55,-0.648
20130918,-0.315,1.041,0.59,1.344
20130919,1.848,0.954,1.279,1.782
20130920,0.822,0.341,0.823,-0.161
20130924,-1.193,-0.331,-0.648,-0.067
20130925,0.593,-0.202,0.091,-0.764
20130926,-1.093,0.414,-1.447,1.214
20130927,1.71,0.124,1.984,-0.264
20130930,-1.864,-1.347,-1.877,-2.083
20131001,-0.087,0.162,0.318,0.2
20131002,-0.176,-0.505,-2.499,-2.193
20131003,-2.461,-2.427,-0.229,-0.093
20131004,-0.784,-0.494,-0.985,-0.943
20131007,0.2,-0.542,-0.737,-1.227
20131008,-1.889,-1.026,-0.674,0.298
20131009,-0.035,0.774,0.021,1.026
20131010,2.207,1.151,2.337,1.111
20131011,1.962,1.728,1.713,1.469
20131015,0.923,0.432,0.664,0.255
20131016,-0.53,-0.115,0.013,0.177
20131017,1.42,1.17,0.519,0.822
20131018,-0.345,-0.37,0.072,-0.171
20131021,0.236,0.803,0.83,0.903
20131022,0.362,0.135,0.121,0.134
20131023,0.729,0.349,-1.484,-1.971
20131024,-3.019,-2.046,-1.062,0.418
20131025,0.656,-0.397,-1.308,-2.787
20131028,-1.237,-0.29,0.751,2.162
20131029,0.19,-0.03,0.212,-0.488
20131030,1.224,0.905,1.403,1.224
20131031,0.065,-0.074,-0.705,-1.21
20131101,-0.491,-0.726,-1.39,-0.886
20131105,-0.58,-0.611,0.109,0.167
20131106,-1.155,0.588,-0.078,0.784
20131107,1.405,-0.251,0.643,-0.762
20131108,-2.321,-1.75,-1.387,-1
20131111,1.734,1.281,1.289,1.291
20131112,0.129,1.969,0.492,2.21
20131113,1.652,0.074,1.479,-0.148
20131114,0.944,2.482,1.199,2.101
20131115,2.482,1.569,2.218,1.927
20131118,1.446,0.463,0.745,-0.011
20131119,-1.032,-0.726,-0.574,-0.249
20131120,0.527,0.307,0.33,-0.334
20131121,0.002,1.094,0.651,1.902
20131122,2.195,1.308,0.912,0.105
20131125,-0.056,0.255,1.056,1.532
20131126,-0.018,-0.264,-0.058,-0.667
20131127,-0.566,-0.419,-0.301,-0.424
20131128,1.338,1.385,1.233,1.78
20131129,0.251,-0.007,-0.634,-0.416
20131202,-0.011,-0.159,0.466,-0.043
20131203,0.559,0.579,0.527,0.602
20131204,-1.454,-1.369,-2.168,-2.194
20131205,-1.073,-0.962,-1.227,-1.507
20131206,-1.589,-0.669,-0.176,0.803
20131209,2.896,2.084,2.836,2.264
20131210,0.496,-0.104,0.095,-0.249
20131211,-0.797,-0.459,-1.137,-0.618
20131212,-0.859,-1.096,-0.853,-1.123
20131213,-0.394,0.907,-0.026,0.399
20131216,0.595,-0.805,-0.693,-1.638
20131217,-0.77,-0.561,0.673,0.826
20131218,-0.111,1.723,0.13,2.003
20131219,3.45,1.928,3.417,1.726
