DATE,OPEN,HIGH,LOW,CLOSE,DOW,JPY,UST10
20020807,0.153,2.587,2.067,3.449,2.825,0.898,2.857
20020808,2.13,0.663,1.072,-0.355,2.177,-0.506,-0.579
20020809,0.275,1.024,1.188,2.023,2.981,0.696,2.091
20020812,0.606,-1.116,-1.112,-2.552,0.383,-0.73,-3.212
20020813,-2.658,-1.377,-1.069,-0.609,-0.649,-1.004,-1.062
20020814,-0.303,-1.172,-0.262,-0.519,-2.405,-0.463,-3.012
20020815,1.013,1.739,1.253,1.617,3.03,-0.865,0.804
20020816,1.214,0.324,-0.127,-0.076,0.852,0,1.493
20020819,-0.874,-1.122,-2.376,-1.95,-0.456,0.196,3.385
20020820,-0.79,-0.31,0.903,0.225,2.395,0.88,-0.952
20020821,-1.619,-0.374,-0.647,0.228,-1.329,0.21,-3.2
20020822,1.145,1.485,0.286,1.762,0.955,-0.329,1.221
20020823,2.5,1.291,3.222,0.543,1.071,1.158,2.769
20020826,-0.842,1.811,-0.68,2.009,-2.016,-0.209,-1.916
20020827,1.914,-0.94,1.038,-1.606,0.518,0.109,-0.165
20020828,-0.807,-1.137,-1.567,-1.429,-1.066,-1.311,1.105
20020829,-2.445,-2.604,-1.934,-1.512,-1.488,0.557,-1.507
20020830,-0.358,-0.206,-0.355,-0.009,-0.266,-0.548,-1.723
20020902,-0.852,-1.169,-0.388,-1.021,-0.086,0.211,-0.29
20020903,-1.217,-0.972,-2.896,-3.251,-2.073,-0.245,-2.018
20020904,-3.516,-3.366,-2.436,-1.552,-2.117,-0.927,-2.059
20020905,0.273,1.424,0.891,1.607,1.399,0.757,-0.05
20020906,-0.428,-1.518,-1.18,-1.014,-1.693,0.313,-0.811
20020909,1.232,2.194,2.773,1.922,1.717,0.152,2.114
20020910,1.436,1.089,0.573,0.033,1.088,0.32,1.115
20020911,0.313,-0.248,0.845,0.97,0.972,0.829,-1.614
20020912,-0.267,0.086,-1.094,0.161,-0.25,0.358,1.639
20020913,-0.646,-1.439,-1.029,-1.858,-2.379,-0.25,-2.418
20020917,0.541,2.878,2.081,3.216,-0.799,1.349,-1.423
20020918,0.879,-0.585,-0.984,-0.756,-1.273,0.263,-2.251
20020919,1.837,3.742,3.7,2.064,-0.429,-0.452,0.548
20020920,-0.424,-2.166,-1.663,-1.969,-2.855,0,-1.627
20020924,-1.79,-2.899,-2.791,-1.696,0.548,1.585,0.106
20020925,-1.975,-0.503,-0.895,-1.69,-3.867,-0.041,-3.688
20020926,0.567,0.403,1.726,1.682,2.044,-0.374,2.865
20020927,1.614,1.956,1.614,2.223,1.961,-0.67,0.558
20020930,0.059,-1.068,-1.073,-1.556,-3.767,0.376,-2.985
20021001,-1.408,-1.932,-1.863,-2.384,-1.432,-0.622,-1.735
20021002,-0.402,0.047,-1.033,-1.24,4.468,0.679,3.198
20021003,-2.122,-2.24,-1.355,-1.255,-2.334,0.236,-1.245
20021004,-1.762,-0.667,-0.752,1.014,-0.497,-0.155,0.462
20021007,0.235,-1.19,-2.402,-3.834,-2.477,0.472,-0.517
20021008,-2.365,-1.375,0.278,0.24,-1.412,0.872,-1.483
20021009,-0.728,-1.688,-2.05,-1.966,1.054,0.024,0.524
20021010,-2.115,-1.915,-3.609,-1.175,-2.911,-0.832,-1.777
20021011,0.525,1.448,3.433,1.061,3.343,0.235,2.462
20021015,1.505,2.975,1.847,3.537,4.113,0.363,3.886
20021016,3.328,1.158,2.115,0.543,5.035,0.482,4.874
20021017,-0.448,0.707,0.764,0.841,-2.697,-0.136,1.318
20021018,1.803,1.061,1.803,1.399,2.931,0.473,3.758
20021021,0.579,-0.2,-1.195,-1.193,0.571,0.335,-2.238
20021022,-1.538,-1.626,-2.936,-3.272,2.56,-0.479,3.515
20021023,-3.93,-2.379,-2.21,0.289,-1.037,0.192,0.117
20021024,1.162,-0.264,0.586,-1.157,0.521,-0.456,-0.754
20021025,-1.294,0.264,0.735,1.292,-2.105,-0.129,-2.66
20021028,0.781,-0.014,-0.636,0.357,1.511,-0.048,-0.511
20021029,0.41,0.318,1.396,-0.558,-0.904,-0.621,-0.195
20021030,-0.972,0.651,-0.728,0.548,0.011,-0.365,-3.687
20021031,2.283,-0.137,-0.449,-1.335,0.696,-0.163,0.557
20021101,-2.048,-1.512,-0.061,0.522,-0.361,-0.359,-1.731
20021105,1.594,3.361,2.524,2.858,1.426,-0.278,2.785
20021106,1.861,1.162,1.395,0.176,1.868,-0.246,1.684
20021107,-0.494,-1.606,-0.671,-0.368,1.063,0.016,0.172
20021108,-0.983,-1.476,-2.253,-2.608,-2.129,-0.601,-4.975
20021111,-2.347,-2.347,-2.653,-2.687,-0.574,-1.137,-1.01
20021112,-2.552,-1.083,-0.595,0.052,-2.109,-0.142,0
20021113,1.223,-0.246,0.106,-0.311,0.323,0.075,0.208
20021114,-0.913,-0.054,-1.03,-1.614,0.149,0.35,-0.26
20021115,-0.313,0.187,1.153,2.382,1.696,0.299,5.594
20021118,0.893,-0.441,-1.286,-1.87,0.432,0.017,-0.741
20021119,-1.762,-0.784,-0.554,0.23,-1.084,0.431,-1.072
20021120,0.645,1.409,1.312,1.122,-0.139,0.962,-0.151
20021121,1.825,1.746,2.079,2.434,1.734,0.392,1.915
20021122,2.547,1.557,2.146,1.198,2.544,-0.016,2.337
20021125,0.685,1.54,0.409,1.94,-0.457,0.155,0.648
20021126,1.409,0.298,-0.02,-1.356,0.505,-0.58,-0.144
20021127,-2.061,-0.628,0.129,0.586,-1.974,-0.427,-2.595
20021128,2.339,2.856,2.329,3.334,2.9,0.59,4.492
20021129,2.241,1.173,1.743,0.422,-0.199,-0.09,-0.542
20021202,0.401,-0.456,-0.141,-0.447,-0.2,0.27,-0.545
20021203,0.385,0.735,0.777,0.333,-0.378,1.619,0.474
20021204,-1.28,-2.098,-2.458,-2.179,-1.359,0.008,-0.64
20021205,-1.746,-1.004,-0.596,-0.995,-0.058,0.024,-1.245
20021206,-0.794,-1.43,-1.155,-0.611,-1.32,0.2,-0.362
20021209,-0.688,0.393,-0.074,-0.398,0.26,-1.063,-1.167
20021210,-0.916,-0.819,-0.513,-0.267,-2.014,-0.13,-1.28
20021211,1.133,0.076,-0.322,-0.877,1.183,0.316,0.47
20021212,-1.287,-1.375,-0.486,-0.218,0.173,-0.089,-0.767
20021213,-0.555,-0.694,-2.174,-2.237,-0.592,-0.747,0.025
20021216,-2.27,-1.434,-0.947,-0.768,-1.234,-1.85,1.112
20021217,0.306,0.154,0.84,0.705,2.271,0.728,2.163
20021218,-0.668,-1.103,-2.105,-1.978,-1.072,-0.066,-0.869
20021219,-1.861,-0.92,-0.651,0.521,-1.037,-0.124,-2.107
20021220,1.149,0.121,0.595,0.23,-0.982,-0.513,-2.432
20021224,0.307,1.586,1.003,1.247,1.736,-0.075,0.582
20021225,0.801,-0.338,0.785,-0.132,-0.745,-0.058,-0.43
20021226,0.86,2.074,1.375,2.313,-0.092,-0.05,-0.483
20021227,1.285,0.087,0.675,0.16,-0.092,-0.266,-0.485
20021230,-0.796,-1.112,-1.015,-1.563,-1.54,-0.042,-2.539
20030106,0.604,1.659,1.466,1.554,0.349,-1.158,-0.5
20030107,1.612,0.765,-0.177,-0.654,5.154,0.547,6.706
20030108,-2.254,-2.461,-1.902,-1.615,-0.377,1.043,-1.166
20030109,-2.042,-1.36,-1.076,-0.234,-1.676,-1.144,0.324
20030110,1.447,0.842,-0.267,-0.324,2.082,0.218,3.734
20030114,-0.592,-0.001,0.874,0.971,0.099,-0.034,-0.818
20030115,0.601,0.493,0.276,0.684,0.655,-0.977,-1.435
20030116,0.099,0.089,0.718,-0.03,-1.36,0.008,-0.491
20030117,-0.068,1.303,0.304,0.937,-0.291,-0.229,0.54
20030120,0.84,-0.863,-0.787,-1.524,-1.286,-0.093,-1.63
20030121,-0.894,1.121,0.397,1.735,-0.841,0.212,-0.549
20030122,1.374,-0.536,0.466,-1.126,-0.848,0.127,-0.552
20030123,-0.369,0.988,-0.076,2.067,-1.482,0.161,-1.471
20030124,1.502,0.348,1.612,-0.677,0.608,-0.228,0.662
20030127,-1.41,-1.548,-1.304,-1.409,-2.891,-0.22,-0.102
20030128,-1.454,-1.241,-0.906,-0.981,-1.755,0.5,0.734
20030129,-0.022,-0.622,-2.463,-2.306,1.235,0.236,0.176
20030130,-1.951,-1.447,0.101,-0.171,0.27,-0.177,1.251
20030131,-0.876,-0.705,-0.911,0.278,-2.063,0.463,-1.301
20030203,-0.077,1.943,0.203,1.91,1.359,0.72,-0.126
20030204,3.209,0.79,2.762,-0.187,0.693,0.358,0.804
20030205,-1.538,-0.058,-0.721,0.763,-1.197,-0.467,-1.792
20030206,1.614,0.242,0.323,-0.771,-0.351,0.209,1.892
20030207,-0.933,-0.909,-0.338,-0.426,-0.702,-0.1,-1.409
20030210,-0.656,-0.177,0.055,0.434,-0.824,0.366,-0.355
20030212,1.033,2.028,1.033,2.09,0.708,0.77,0.962
20030213,1.516,-0.041,0.418,-0.747,-2.066,-0.008,-1.446
20030214,-0.207,1.131,0.737,1.182,-0.107,-0.48,-0.692
20030217,1.595,0.565,1.363,0.801,2.03,-0.29,1.962
20030218,0.11,-0.306,-0.662,-0.904,0.833,-0.125,-0.152
20030219,-0.214,-0.244,-0.083,-0.167,0.826,-0.953,-0.152
20030220,-1.498,-1.401,-1.061,-0.318,-0.506,-0.244,-1.685
20030221,0.304,0.398,-0.806,-1.601,-1.076,-0.329,-0.413
20030224,-1.733,-0.912,-0.209,0.602,1.295,0.321,0.618
20030225,-0.335,-1.467,-1.955,-2.416,-2.014,-0.71,-1.111
20030226,-1.763,-0.616,0.033,-0.044,0.65,-0.51,-0.782
20030227,0.199,-0.614,-0.729,0.031,-1.305,-0.179,-1.424
20030228,1.024,0.846,0.788,0.044,0.994,0.452,-0.72
20030303,-0.39,0.491,0.3,1.511,0.077,0.45,-1.265
20030304,0.921,0.11,0.681,-0.12,-0.677,-0.484,-0.462
20030305,-0.867,-0.072,-0.523,-0.09,-1.711,0.255,-0.737
20030306,0.711,0.186,-0.017,-1.229,0.914,-0.485,-0.467
20030307,-1.971,-2.056,-2.726,-2.726,-1.315,0.094,0.631
20030310,-2.431,-2.717,-2.094,-1.259,0.857,-0.273,-0.88
20030311,-1.573,-0.628,-1.426,-2.261,-2.245,-0.18,-1.614
20030312,-0.789,-0.798,0.329,1.02,-0.585,0.197,0.504
20030313,0.763,0.065,-0.251,-0.942,0.372,0.171,0.112
20030314,-0.711,0.44,0.555,1.69,3.509,1.161,4.472
20030317,1.232,-0.251,-0.527,-1.651,0.484,-0.355,-1.315
20030318,-0.44,0.781,1.058,1.047,3.528,0.262,3.687
20030319,-0.236,-0.374,-1.643,1.207,0.64,0.253,1.755
20030320,2.13,2.89,3.726,1.773,0.865,1.354,1.976
20030324,2.101,1.959,2.165,2.887,0.256,-0.183,-0.781
20030325,0.615,-0.878,-0.819,-2.355,-0.872,0.448,0.353
20030326,-1.134,-0.016,0.308,1.364,0.795,-0.531,-0.632
20030327,1.139,0.073,0.801,0.2,-0.61,-0.108,-0.203
20030328,0.105,-0.253,-0.914,-1.063,-0.346,-0.042,-0.254
20030331,-1.453,-1.453,-3.668,-3.784,-0.681,-0.15,-0.383
20030401,-4.125,-2.714,-1.066,0.176,-1.904,-1.548,-2.827
20030402,1.827,0.626,0.645,1.035,0.968,0.059,0.21
20030403,1.329,1.334,1.025,-0.648,2.632,0.768,3.126
20030404,-1.99,-0.944,-0.41,0.701,-0.541,0.419,-0.459
20030407,1.539,1.818,1.385,2.155,0.445,0.451,1.118
20030408,0.935,-0.605,-0.075,-1.448,0.281,-0.217,0.58
20030409,-1.338,-0.498,-0.579,-0.912,-0.018,0.109,-1.086
20030410,-0.775,-1.587,-1.049,-0.966,-1.224,0.2,-0.996
20030411,-0.849,-0.71,-1.69,-2.072,0.285,-0.367,1.097
20030414,-1.646,-1.119,-1.478,-0.827,-0.218,0.741,0.834
20030415,-0.33,0.262,1.442,1.113,1.784,-0.166,1.051
20030416,1.188,0.36,0.661,0.517,0.612,-0.05,-0.65
20030417,-0.887,-1.059,-0.625,-0.734,-1.738,-0.6,-1.185
20030418,0.477,0.613,0.714,0.67,0.965,0.084,0.405
20030421,0.296,1.223,-0.14,1.194,-0.052,0.15,0.353
20030422,0.727,-0.622,-1.347,-2.267,-0.053,0.549,0.352
20030423,-1.495,-0.648,0.115,0.037,1.857,-0.449,-0.503
20030424,0.193,0.534,0.635,0.782,0.361,0.35,0.302
20030425,-0.485,-1.672,-1.882,-1.994,-0.892,-0.341,-1.341
20030428,-1.642,-1.56,-0.745,-1.197,-1.597,0.2,-0.921
20030430,0.206,1.883,1.192,2.896,1.97,0.208,0.359
20030501,1.408,0.823,0.657,0.406,0.1,-1.329,-1.653
20030502,0.748,0.14,0.599,0.557,-0.305,-0.236,0.078
20030506,1.676,2.82,2.575,2.206,1.508,0.379,2.162
20030507,1.63,0.278,0.826,0.324,0.066,-1.285,-3.604
20030508,-0.669,-1.027,-0.528,-0.969,-0.323,-0.975,-2.947
20030509,0.135,0.98,-0.124,1.491,-0.814,0.634,0.136
20030512,1.353,1.033,1.77,0.842,1.326,0.23,-0.027
20030513,0.729,1.234,0.464,-0.376,1.409,-0.47,-1.175
20030514,-0.527,-0.814,-0.028,0.665,-0.546,-0.017,-0.856
20030515,0.09,-0.653,-1.32,-1.485,-0.363,-0.438,-2.384
20030516,-1.108,-0.808,0.083,-0.075,0.752,0.146,0.283
20030519,-0.441,-0.649,-1.408,-0.968,-0.393,-0.327,-3.221
20030520,-1.301,0.026,-0.148,0.253,-2.161,0.892,1.94
20030521,0.923,0.247,0.26,-0.51,-0.024,-0.445,-3.828
20030522,-0.658,-0.595,0.19,0.413,0.295,0.811,1.243
20030523,1.394,1.806,1.391,1.64,0.907,-0.341,-2.472
20030526,0.879,0.521,1.004,0.519,0.086,-0.248,0.571
20030527,0.046,-0.695,-1.046,-1.31,1.041,-0.026,1.237
20030528,0.251,1.287,1.343,1.393,1.03,0.367,1.222
20030529,0.71,0.864,0.581,1.7,0.134,1.094,0.234
20030530,1.371,0.924,1.386,0.585,-0.936,-0.507,-2.632
20030602,1.196,1.647,1.294,1.445,1.584,1.113,1.073
20030603,0.674,0.039,0.039,0.202,0.536,-0.572,1.15
20030604,0.817,0.764,0.77,-0.077,0.282,0.538,-2.373
20030605,0.397,0.161,0.572,1.154,1.292,-0.286,-1.117
20030606,0.386,1.469,0.306,1.475,0.026,-1.048,1.506
20030609,1.197,0.774,1.316,0.419,0.237,0.838,0.269
20030610,-0.426,-0.851,-0.356,-0.382,-0.918,-0.397,-2.262
20030611,0.93,2.246,1.343,1.145,0.831,-0.373,-2.658
20030612,1.632,-0.056,0.664,0.318,1.407,0.025,0.624
20030613,-0.425,0.206,-0.024,0.693,0.145,-0.076,-1.474
20030616,-0.202,-1.075,-0.923,-1.58,-0.867,-0.238,-1.592
20030617,0.23,1.534,1.519,2.162,2.19,0.213,1.844
20030618,1.612,1.387,1.52,0.662,0.044,0.416,2.796
20030619,0.313,-0.526,-0.878,0.193,-0.314,-0.254,3.018
20030620,-0.926,-0.196,0.336,0.108,-1.237,0.449,-0.686
20030623,0.865,0.543,0.465,0.183,0.231,-0.059,0.775
20030624,-0.574,-1.073,-1.987,-2.413,-1.399,-0.449,-1.617
20030625,-1.789,-1.074,0.045,0.146,0.406,0.076,-1.858
20030626,0.355,-0.404,-0.598,-0.099,-1.085,0.093,4.597
20030627,0.927,2.119,1.879,2.004,0.746,1.196,4.086
20030630,1.158,0.085,0.686,-0.23,-0.996,0.184,-0.056
20030701,-0.241,1.572,0.023,2.128,-0.04,0.134,-0.821
20030702,2.777,3.25,2.984,3.326,0.616,-0.309,0.962
20030703,3.662,3.124,1.584,0.339,1.121,-1.086,-0.367
20030704,-1.79,-2.652,-0.212,-0.804,-0.798,0.034,3.282
20030707,0.613,2.077,1.113,2.558,0.805,-0.127,1.102
20030708,3.189,1.89,2.745,1.052,0.798,0.195,1.09
20030709,-0.051,-0.366,-0.435,0.927,0.068,-0.068,-0.456
20030710,0.651,0.789,1.142,-0.354,-0.728,-0.271,-0.973
20030711,-1.113,-2.193,-3.33,-3.27,-1.321,-0.153,-0.763
20030714,-1.382,-0.542,0.619,1.241,0.92,0.195,-0.714
20030715,1.281,1.129,0.833,-0.047,0.629,-0.136,2.611
20030716,-0.332,-0.872,-1.053,-0.154,-0.526,0.212,6.672
20030717,-1.513,-1.687,-1.498,-2.466,-0.377,0.102,-1.544
20030718,-1.999,-0.703,-0.377,0.303,-0.482,0.583,0.051
20030722,0.353,-0.529,-0.57,-0.439,1.506,-0.219,1.994
20030723,0.765,0.941,1.678,1.355,-0.324,0.505,3.027
20030724,0.63,0.9,0.422,0.577,0.39,-0.286,-0.437
20030725,0.18,-0.268,-0.378,-0.238,-0.893,0.126,1.45
20030728,1.008,1.574,1.733,1.969,1.871,-0.194,0.264
20030729,1.481,0.87,0.875,-0.057,-0.195,0.638,2.529
20030730,-0.854,-1.123,-1.954,-2.072,-0.672,0.384,3.576
20030731,-2.01,-1.799,-1.309,-0.724,-0.048,0.233,-3.017
20030801,0.315,0.062,0.134,0.505,0.366,0.274,2.294
20030804,-1.123,-1.18,-0.71,-1.667,-0.868,-0.341,-0.432
20030805,-0.865,-0.84,-1.579,-0.746,0.35,0.158,-2.398
20030806,-1.708,-0.889,-0.186,-0.627,-1.643,-0.425,2.511
20030807,0.3,-0.437,-0.684,-0.628,0.281,0.4,-2.885
20030808,-0.731,0.354,0.3,0.667,0.712,-1.078,-1.202
20030811,0.993,1.384,0.869,1.704,0.706,0.126,0.449
20030812,2.101,1.277,1.959,0.808,0.285,-0.522,2.769
20030813,0.942,1.465,1.261,1.946,1.001,0.169,1.616
20030814,0.957,1.651,0.425,1.635,-0.412,0.362,3.003
20030815,2.182,1.136,1.795,-0.506,0.418,-0.067,-2.35
20030818,-0.118,0.108,0.801,1.704,0.119,0.084,-0.382
20030819,2.09,1.903,1.97,1.397,0.969,0.251,0.449
20030820,0.569,0.898,0.327,1.153,0.175,-0.916,-2.153
20030821,0.438,0.416,0.376,0.684,-0.333,-0.262,1.681
20030822,1.244,0.007,0.582,-0.79,0.278,-0.254,0.83
20030825,-1.062,-0.453,-0.557,-0.044,-0.797,-0.247,-0.808
20030826,-0.548,0.246,-0.335,0.543,-0.335,-0.128,1.985
20030827,1.373,0.566,0.996,-0.228,0.245,0.026,-1.155
20030828,-0.223,-0.569,-0.813,-0.816,-0.071,0.068,1.331
20030829,-0.11,0.062,0.906,1.151,0.432,-0.136,-2.658
20030901,0.814,2.923,0.963,3.109,0.443,-0.325,-0.408
20030902,2.554,0.734,2.235,0.186,0.569,-0.266,1.31
20030903,1.058,0.601,-0.143,0.239,0.566,-0.146,3.266
20030904,-0.284,-0.277,0.428,-0.644,0.473,-0.474,-0.196
20030905,-0.473,-0.707,-0.509,0.036,0.203,0.765,-1.955
20030908,-1.094,0.166,-0.285,0.309,-0.886,0.009,-4.029
20030909,1.706,1.867,1.897,2.206,0.869,0.026,2.261
20030910,0.979,0.098,0.687,-0.604,-0.828,0.009,-1.57
20030911,-1.202,-1.746,-2.797,-2.897,-0.917,0.248,-1.992
20030912,-0.8,0.023,0.694,1.566,0.416,-0.009,1.047
20030916,1.207,1.253,1.353,1.613,0.125,0.179,-3.511
20030917,2.04,1.929,1.903,0.942,1.006,-0.968,2.627
20030918,-0.657,-0.284,-0.873,0.392,-0.227,-0.103,-2.34
20030919,1.697,0.833,0.63,-0.864,1.182,-0.648,-0.407
20030922,-2.417,-2.744,-4.93,-4.328,-0.148,-1.055,-1.086
20030924,-3.098,-1.724,-0.433,0.259,-1.141,-1.608,2.398
20030925,-1.694,-2.859,-1.376,-1.848,-1.159,-0.402,-2.011
20030926,-1.291,-0.053,-0.115,0.081,-0.869,0.268,-1.167
20030929,0.838,-0.552,-0.642,-0.865,-0.331,-0.465,-2.426
20030930,-0.083,1.077,0.694,-0.103,0.719,-0.692,2.206
20031001,-0.606,-0.573,-0.446,1.382,-1.128,0.612,-3.492
20031002,2.357,2.473,2.833,2.217,2.072,-0.828,-0.127
20031003,1.342,0.996,1.118,1.087,0.196,0.081,1.564
20031006,1.824,1.648,1.281,0.288,0.887,0.199,0.075
20031007,-0.481,-0.781,-0.206,0.744,0.237,0.045,4.235
20031008,-0.038,-0.208,-1.758,-2.604,0.62,-0.924,2.111
20031009,-1.945,-1.859,-0.246,-0.102,-0.246,-0.337,-0.518
20031010,0.183,2.363,0.799,2.389,0.509,-0.366,1.289
20031014,2.832,1.639,2.737,1.659,-0.055,-0.468,-1.454
20031015,1.137,-0.31,-0.061,-0.608,1.419,0.221,2.681
20031016,-0.731,0.25,-0.227,1.142,-0.101,0.577,-0.3
20031017,1.272,0.787,1.34,0.115,-0.116,0.319,2.911
20031020,-0.624,0.884,-0.939,1.116,-0.717,-0.511,-1.878
20031021,2.213,0.247,1.109,-1.173,0.576,0.992,0.183
20031022,-1.559,-1.595,-1.031,-1.295,-0.31,-0.846,-0.939
20031023,-2.811,-2.813,-5.471,-5.226,-1.545,-0.439,-2.14
20031024,-3.322,-2.576,-1.147,0.005,0.155,0.43,1.447
20031027,-0.403,0.027,1.587,1.139,-0.32,-0.293,-2.487
20031028,1.241,1.032,1.029,1.017,0.268,-0.57,1.275
20031029,1.544,1.868,1.863,1.673,1.448,-0.277,-2.014
20031030,0.463,-0.28,-0.138,-0.407,0.269,0.102,2.947
20031031,0.048,0.116,-1.11,-1.279,0.124,0.387,1.017
20031104,-0.134,0.88,1.624,2.694,0.148,1.061,-1.436
20031105,1.14,-0.293,-0.237,-0.096,0.384,-0.346,0.303
20031106,0.082,-0.114,-1.238,-2.667,-0.183,0.31,1.225
20031107,-2.261,-1.711,-0.551,0.724,0.367,0.363,1.369
20031110,0.087,-0.221,0.017,-1.178,-0.48,-0.856,-0.545
20031111,-1.758,-1.999,-3.584,-2.873,-0.544,-0.596,1.268
20031112,-1.503,-0.761,0.43,0.188,-0.192,0.009,-0.995
20031113,0.9,0.987,1.193,1.084,1.134,0.129,0.045
20031114,-0.068,-0.737,-1.11,-1.664,-0.111,-0.664,-2.974
20031117,-2.55,-2.711,-4.093,-3.812,-0.707,0.203,-1.343
20031118,-2.889,-1.711,-0.8,1.12,-0.594,0.543,-0.428
20031119,0.134,-1.037,-0.665,-2.895,-0.897,-0.793,-1.246
20031120,-0.84,0.804,0.406,2.578,0.687,1.104,2.218
20031121,0.844,0.051,1.077,-0.131,-0.736,-0.284,-1.953
20031125,1.736,1.759,2.041,1.084,0.095,-0.175,-1.015
20031126,-0.106,0.963,0.061,1.837,1.397,0.578,1.735
20031127,1.886,0.116,1.095,0.183,0.16,-0.339,1.47
20031128,-0.107,-0.287,-0.415,-0.62,0.015,0.083,-0.13
20031201,-1.373,2.862,-1.219,2.953,0.015,0.466,-0.13
20031202,4.366,1.08,4.556,0.066,1.185,-0.183,3.433
20031203,-0.387,-0.636,-0.46,-0.808,-0.46,-0.78,-0.114
20031204,-0.68,-0.343,0.131,0.998,0.201,-0.332,0.501
20031205,0.624,0.069,-0.06,-0.543,0.58,0.009,-0.821
20031208,-1.211,-1.571,-3.146,-3.214,-0.689,-0.5,-4.305
20031209,-1.707,-1.321,-0.089,0.783,1.035,-0.335,2.082
20031210,-0.537,-1.044,-1.467,-2.134,-0.421,-0.336,1.925
20031211,-0.805,0.347,0.932,1.647,-0.016,1.199,-0.807
20031212,1.662,1.379,1.343,0.934,0.866,-0.185,-1.94
20031215,1.65,2.535,2.182,3.109,0.339,-0.287,-1.235
20031216,0.423,-1.331,-0.832,-2.111,-0.193,-0.084,1.777
20031217,-0.735,-0.698,-1.623,-1.758,1.059,-0.112,-1.038
20031218,-1.761,-1.04,0.148,0.112,0.155,-0.037,-0.738
20031219,1.171,1.29,1.38,1.771,1.008,0.037,-1.347
20031222,0.323,0.779,0.346,0.852,0.294,0.251,-0.024
20031224,1.444,0.133,0.754,-0.012,0.58,-0.232,1.084
20031225,-0.483,-0.314,-0.141,-0.057,-0.318,-0.195,0.335
20031226,0.187,0.479,0.237,0.501,0.094,-0.093,-0.431
20031229,0.841,1.501,1.141,0.796,0.094,0.224,-0.433
20031230,1.546,1.001,1.471,1.662,1.207,-0.363,2.24
20040105,1.59,1.681,1.648,1.382,-0.239,-0.028,0.376
20040106,1.204,0.761,0.044,-0.103,1.135,-0.75,2.778
20040107,-0.759,-0.856,-0.747,-0.521,-0.051,-0.056,-2.45
20040108,-0.694,0.336,0.163,0.739,-0.091,0.019,-0.681
20040109,1.58,1.096,1.237,1.169,0.6,-0.038,0.564
20040113,0.304,-0.391,-0.655,-1.058,-1.269,0.395,-4.528
20040114,-1.543,-0.754,-0.557,0.123,-0.304,-0.357,-1.805
20040115,0.531,-0.014,-0.61,-1.838,1.061,0.056,-0.275
20040116,-1.261,-0.226,0.469,1.785,0.147,0.075,-0.552
20040119,2.016,1.709,1.865,1.636,0.441,0.263,-1.139
20040120,1.069,1.343,0.569,0.603,-0.339,0.561,1.691
20040121,0.01,-0.269,0.211,-0.911,-0.341,-0.205,1.663
20040122,0.038,-0.435,-0.045,-0.015,0.898,-0.056,-0.965
20040123,-0.53,0.218,-0.547,0.619,-0.004,-0.835,-1.452
20040126,0.023,-1.138,-0.593,-0.875,-0.518,0.611,-1.192
20040127,0.405,0.561,0.401,-0.407,1.262,-0.385,5.317
20040128,-1.869,-1.582,-1.077,-0.694,-0.869,-0.661,-1.119
20040129,-0.826,-1.063,-1.239,-0.675,-1.343,0.472,2.537
20040130,0.06,0.483,0.587,0.039,0.4,-0.17,-0.215
20040202,0.214,0.217,0.335,-0.064,-0.212,-0.18,-1.348
20040203,0.022,-0.565,-2.421,-1.259,0.106,-0.151,0.483
20040204,-1.613,-1.62,-0.852,-1.846,0.057,-0.066,-1.164
20040205,-2.256,-1.411,-0.422,0.166,-0.328,-0.076,0.511
20040206,1.021,0.228,0.236,-0.035,0.237,0.426,1.182
20040209,0.466,0.887,-0.388,-0.559,0.924,-0.255,-2.33
20040210,-1.1,-1.287,-0.578,-0.358,-0.132,0.019,-0.32
20040212,0.309,0.919,1.448,0.901,0.329,-0.114,1.37
20040213,-0.131,0.148,-0.351,0.937,0.753,-0.104,-1.666
20040216,1.232,0.425,1.159,-0.085,-0.621,0.085,-0.843
20040217,-0.093,0.971,-0.049,1.434,0.409,-0.038,0.967
20040218,1.908,0.714,1.392,-0.228,0.407,0.199,-0.321
20040219,-0.131,0.138,0.436,0.719,-0.401,1.036,0.445
20040220,-0.015,-0.438,-0.441,-0.308,-0.068,0.327,-0.544
20040223,0.012,1.179,0.563,1.374,-0.429,1.758,-0.099
20040224,0.713,-0.339,-0.999,-2.09,-0.089,-0.57,0.173
20040225,-1.821,-1.196,-0.112,0.137,-0.408,-0.175,-0.198
20040226,1.008,0.815,0.686,1.458,0.333,0.792,-0.398
20040227,1.097,2.321,1.493,2.074,-0.203,0.512,0.621
20040301,2.367,2.319,2.232,2.054,0.036,-0.521,-1.697
20040302,2.068,0.506,1.661,0.799,0.886,-0.037,0.076
20040303,0.184,0.382,0.332,-0.084,-0.815,1.004,2.017
20040304,-0.209,0.444,0.15,0.438,0.015,-0.073,-0.049
20040305,1.179,0.49,0.657,1.181,-0.048,0.914,-0.768
20040308,0.881,0.915,0.796,-0.299,0.071,0.896,-6.098
20040309,-1.019,-0.961,-0.556,0.253,-0.626,-0.761,-0.397
20040310,0.258,-0.343,-0.747,-0.86,-0.691,0.099,-1.201
20040311,-1.58,-1.205,-1.035,-1.198,-1.543,-0.486,0.161
20040312,-1.304,-1.45,-1.715,-1.196,-1.65,0.09,-0.511
20040315,1.076,1.393,2.08,1.38,1.097,0.009,-0.866
